text;hof_OR_none;text_tokens
Ungebeten1 wolfssanguis Rutscht auf eurem Arsch hin, um die Umwelt zu schonen!;NOT;['ungebeten1', 'wolfssanguis', 'rutscht', 'arsch', 'umwelt', 'schonen']
Ungebeten1 ichbinkoelnerin Verbotspartei grüne;NOT;['ungebeten1', 'ichbinkoelnerin', 'verbotspartei', 'grüne']
Ungebeten1 Die sind alle Irrsinn befallen. Wie kann man nur so blöd werden. Was trinken schlucken nehmen die ein??;NOT;['ungebeten1', 'irrsinn', 'befallen', 'blöd', 'trinken', 'schlucken', 'nehmen']
Ungebeten1 michael_seyfert Ist auch Unfug und Bevormundung. Wenn ein Schwuler sich freiwillig therapieren lassen will soll es also strafbar werden wenn ihm jemand diese Dienstleistung anbietet.;NOT;['ungebeten1', 'michael_seyfert', 'unfug', 'bevormundung', 'schwuler', 'freiwillig', 'therapieren', 'lassen', 'strafbar', 'jemand', 'dienstleistung', 'anbietet']
Ungebeten1 nullachtk Na zumindest gegen schwul kann man nichts sagen. Wer das als Schimpfwort benutzt,ist ein geistiger Tiefflieger, der nichts gelernt  hat.;NOT;['ungebeten1', 'nullachtk', 'na', 'zumindest', 'schwul', 'sagen', 'wer', 'schimpfwort', 'benutzt', 'geistiger', 'tiefflieger', 'gelernt']
Ungebeten1 dierrw Und jetzt? Bist trotzdem ein HS. Du bist der beste Beweis dass man keine Mutter braucht um ein Hurensohn zu sein. Frust bei dir izzda weil du unterlegen bist :). Und wir wissen alle, dass türkisch eine der schönsten Sprachen der Welt i;HOF;['ungebeten1', 'dierrw', 'trotzdem', 'hs', 'beste', 'beweis', 'mutter', 'braucht', 'hurensohn', 'frust', 'izzda', 'unterlegen', 'wissen', 'türkisch', 'schönsten', 'sprachen', 'welt', 'i']
Ungebeten1 landhaustussy Anders kannste mit dem Türken auch garnicht reden,... und abgefüllte Vollscheisse Ballons hat nicht nur Europa in Unmassen.;HOF;['ungebeten1', 'landhaustussy', 'kannste', 'türken', 'garnicht', 'reden', 'abgefüllte', 'vollscheisse', 'ballons', 'europa', 'unmassen']
Ungebeten1 DeutschZuerst Um Himmels Willen wer wirft denn mit solchen Wörtern um sich? Primitivlinge sind es auf jeden Fall. Meine Güte, was für Armleuchter;HOF;['ungebeten1', 'deutschzuerst', 'himmels', 'willen', 'wer', 'wirft', 'wörtern', 'primitivlinge', 'fall', 'güte', 'armleuchter']
Ungebeten1 chris_98763 Wie jetzt? Nicht schwul? Biodeutsch? (Kurztelefonat mir grüner Jugend....ja, wusste ich es doch....) SIE SIND EIN NAZI!!! ??;NOT;['ungebeten1', 'chris_98763', 'schwul', 'biodeutsch', 'kurztelefonat', 'grüner', 'jugend', 'ja', 'wusste', 'nazi']
Ungebeten1 Meine Mutter ist vor 31 Jahren gestorben. Wäre heute 70! Na, dann viel Spaß, ihr Nekrophilen Leichenficker! ??????;HOF;['ungebeten1', 'mutter', '31', 'jahren', 'gestorben', 'wäre', 'heute', '70', 'na', 'spaß', 'nekrophilen', 'leichenficker']
Ungebeten1 HastaLa40450101 Ein Bastard ist ein außereheliches Kind. So wie unser Willy Brandt sich damals als Bastard bezeichnen lassen musste.    Das ist egal ob Biodeutsch oder Rassenmischling.;HOF;['ungebeten1', 'hastala40450101', 'bastard', 'außereheliches', 'kind', 'willy', 'brandt', 'damals', 'bastard', 'bezeichnen', 'lassen', 'egal', 'biodeutsch', 'rassenmischling']
Ungebeten1 Wenn einer zu mir sagt, 'ich ficke deine Mutter', antworte ich: du stehst wohl auf alte Weiber.;NOT;['ungebeten1', 'sagt', 'ficke', 'mutter', 'antworte', 'stehst', 'wohl', 'alte', 'weiber']
Ungebeten1 frazionetoskana da kann man doch sehen welch kulturelle Bereicherung zu uns gekommen ist von der vornehmen Ausdrucksweise und so gebildet aber auch will ich erst gar icht reden;NOT;['ungebeten1', 'frazionetoskana', 'sehen', 'welch', 'kulturelle', 'bereicherung', 'gekommen', 'vornehmen', 'ausdrucksweise', 'gebildet', 'erst', 'gar', 'icht', 'reden']
Ungebeten1 SilviaHerrmann_ Ein immergrüner Halbschmarotzer!  Die Gastfreundschaft ist die Tugend, welche uns veranlasst, gewissen Menschen Nahrung und Obdach zu geben, die beides nicht nötig haben. ;HOF;['ungebeten1', 'silviaherrmann_', 'immergrüner', 'halbschmarotzer', 'gastfreundschaft', 'tugend', 'veranlasst', 'gewissen', 'menschen', 'nahrung', 'obdach', 'geben', 'beides', 'nötig']
Ungebeten1 SebastianHampel ??????????;NOT;['ungebeten1', 'sebastianhampel']
Ungebeten1 Ofenschlampe Söhne unmündiger Mütter  , eine Ehefrau von mehreren die geprügelt wird wenn sie ihr Recht fordert und nicht mehr als eine Gebärmaschine ist , deren.Söhne sind Hur....ne !!;HOF;['ungebeten1', 'ofenschlampe', 'söhne', 'unmündiger', 'mütter', 'ehefrau', 'mehreren', 'geprügelt', 'recht', 'fordert', 'mehr', 'gebärmaschine', 'deren.söhne', 'hur', 'ne']
Ungebeten1 Ein super Tweet. ??????;NOT;['ungebeten1', 'super', 'tweet']
Ungebeten1 Deren wohl gewählte Ausdrucksweise  liegt wohl an den Ziegen Genen ?????????;HOF;['ungebeten1', 'deren', 'wohl', 'gewählte', 'ausdrucksweise', 'liegt', 'wohl', 'ziegen', 'genen']
Ungebeten1 sheelockmaier 120 Leute hatten sich zu einer Spontandemo getroffen. Hoffentlich wird das von der Lügenpresse nicht wieder als Naziaufmarsch diffamiert!????????????;NOT;['ungebeten1', 'sheelockmaier', '120', 'leute', 'spontandemo', 'getroffen', 'hoffentlich', 'lügenpresse', 'naziaufmarsch', 'diffamiert']
Ungebeten1 BundesGockel Der Neger kann froh sein, dass ich nicht der Vater des Kindes bin...;HOF;['ungebeten1', 'bundesgockel', 'neger', 'froh', 'vater', 'kindes']
Ungebeten1 Ofenschlampe Wir müssen einfach toleranter werden, wie von Frau Merkel gewünscht;NOT;['ungebeten1', 'ofenschlampe', 'müssen', 'einfach', 'toleranter', 'frau', 'merkel', 'gewünscht']
Ungebeten1 Platinmensch So kennt man sie und so mag man sie nicht.  Die Weiber sind noch' n Tacken gossiger.    PS: Ausnahmen bestätigen die Regel.;NOT;['ungebeten1', 'platinmensch', 'kennt', 'mag', 'weiber', 'n', 'tacken', 'gossiger', 'ps', 'ausnahmen', 'bestätigen', 'regel']
Ungebeten1 Platinmensch Ramadan schrumpft Hirn.;NOT;['ungebeten1', 'platinmensch', 'ramadan', 'schrumpft', 'hirn']
Ungebeten1 Platinmensch Muhahaha.  ??;NOT;['ungebeten1', 'platinmensch', 'muhahaha']
Ungebeten1 Naja, für mich sind die Grünen tatsächlich Ausdruck deutscher bürgerlicher Spießigkeit die sich als Weltoffenheit tarnt. Die Engstirnigkeit und Regulierungswut für alles passt auch.;NOT;['ungebeten1', 'naja', 'grünen', 'tatsächlich', 'ausdruck', 'deutscher', 'bürgerlicher', 'spießigkeit', 'weltoffenheit', 'tarnt', 'engstirnigkeit', 'regulierungswut', 'passt']
Ungebeten1 Ofenschlampe Der polenz_r soll sich mal mit seinen Parteifreunden aus Bremen über 'bürgerliche Grüne' unterhalten. ?? Aber das zeigt: Gut ist, was vielleicht die Macht sichert. charakterlos CDU;NOT;['ungebeten1', 'ofenschlampe', 'polenz_r', 'mal', 'parteifreunden', 'bremen', 'grüne', 'unterhalten', 'zeigt', 'gut', 'vielleicht', 'macht', 'sichert', 'charakterlos', 'cdu']
Ungebeten1 Der Sesselkleber biedert sich überall an.;NOT;['ungebeten1', 'sesselkleber', 'biedert', 'überall']
Ungebeten1 ich sage nur Obama ,mehr muss man dann auch nicht mehr wissen;NOT;['ungebeten1', 'sage', 'obama', 'mehr', 'mehr', 'wissen']
Ungebeten1 Yuma_lein Man sollte immer den nötigen Respekt vor anderen haben. Die wichtigste Frage ist eher: ist so ein brauner Abschaum wie du würdig als Mensch wahrgenommen zu werden ?;HOF;['ungebeten1', 'yuma_lein', 'immer', 'nötigen', 'respekt', 'wichtigste', 'frage', 'eher', 'brauner', 'abschaum', 'würdig', 'mensch', 'wahrgenommen']
Ungebeten1 Yuma_lein Huhuhuhuu;NOT;['ungebeten1', 'yuma_lein', 'huhuhuhuu']
Ungebeten1 Und wie wir im Teuteburger Wald Willkommensdingsbums gezeigt haben;NOT;['ungebeten1', 'teuteburger', 'wald', 'willkommensdingsbums', 'gezeigt']
Ungebeten1 Wir Sachsen zwangsweise! Mit Massenhinrichtungen und all so´n Scheiß!;NOT;['ungebeten1', 'sachsen', 'zwangsweise', 'massenhinrichtungen', 'all', 'so´n', 'scheiß']
Ungebeten1 Mit Gewalt, List und Tücke. Die Christen legten ihre Feierlichkeiten einfach mit den Festen der Germanen zusammen. So erreichten sie das christliche Feste mitgefeiert wurden. Und Bonifatius fällte die Donareiche hier in Hessen.;NOT;['ungebeten1', 'gewalt', 'list', 'tücke', 'christen', 'legten', 'feierlichkeiten', 'einfach', 'festen', 'germanen', 'zusammen', 'erreichten', 'christliche', 'feste', 'mitgefeiert', 'wurden', 'bonifatius', 'fällte', 'donareiche', 'hessen']
Ungebeten1 Die Vergangenheit können wir nicht verändern, jedoch die Gegenwart.;NOT;['ungebeten1', 'vergangenheit', 'verändern', 'jedoch', 'gegenwart']
Ungebeten1 ... mit Schwert und Blut ...;NOT;['ungebeten1', 'schwert', 'blut']
Ungebeten1 Fokussieren Sie  sich auf das Heute. Es sei denn, Sie ignorieren Erkenntnisprozesse. Die 1000 Jahre alte Situation rechtfertigt oder relativiert heute genau was???;NOT;['ungebeten1', 'fokussieren', 'heute', 'sei', 'ignorieren', 'erkenntnisprozesse', '1000', 'jahre', 'alte', 'situation', 'rechtfertigt', 'relativiert', 'heute', 'genau']
Ungebeten1 elke_roll Ja, vom Fleiss der hart arbeitenden Bevölkerung profitiert man (noch)!;NOT;['ungebeten1', 'elke_roll', 'ja', 'fleiss', 'hart', 'arbeitenden', 'bevölkerung', 'profitiert']
Ungebeten1 Einen wunderschönen Guten Morgen wünsche ich Dir - trotz Arbeit ??. Heißen die Weihnachtsmärkte jetzt nicht Jahresendmärkte? ??;NOT;['ungebeten1', 'wunderschönen', 'guten', 'morgen', 'wünsche', 'trotz', 'arbeit', 'heißen', 'weihnachtsmärkte', 'jahresendmärkte']
Ungebeten1 Moin, wünsche dir trotzdem einen schönen Tag!;NOT;['ungebeten1', 'moin', 'wünsche', 'trotzdem', 'schönen', 'tag']
Ungebeten1 Wenn ich mir diese drei Figuren so betrachte, glaube ich inzwischen, dass dieses Kackwetter menschengemacht ist.;NOT;['ungebeten1', 'drei', 'figuren', 'betrachte', 'glaube', 'inzwischen', 'kackwetter', 'menschengemacht']
Ungebeten1 Sind das die 3 von der Tankstelle?;NOT;['ungebeten1', '3', 'tankstelle']
Ungebeten1 Ich kann meine Schuhe selbstbinden , bin aber kein Feminist ,tut mir leid !???????????????????????? ;NOT;['ungebeten1', 'schuhe', 'selbstbinden', 'feminist', 'tut', 'leid']
Ungebeten1 Ein Problem der heutigen Jugend: Sie fühlt sich sofort abgelehnt, wenn sie nicht pausenlos beklatscht wird.;NOT;['ungebeten1', 'problem', 'heutigen', 'jugend', 'fühlt', 'sofort', 'abgelehnt', 'pausenlos', 'beklatscht']
Ungebeten1 Dann sollten wir sie ganz schnell auf den Mars schießen! Dort ist die Klima-Erwärmung noch viel extremer als hier!;NOT;['ungebeten1', 'sollten', 'ganz', 'schnell', 'mars', 'schießen', 'klima-erwärmung', 'extremer']
Ungebeten1 Shiwa_Waltraud ... es gibt nur noch einen Zeitgeist und mit dem sind wir echt verloren, dann lieber den Urknall und wir fangen von vorn an ...;NOT;['ungebeten1', 'shiwa_waltraud', 'gibt', 'zeitgeist', 'echt', 'verloren', 'lieber', 'urknall', 'fangen', 'vorn']
Ungebeten1 RTerschl Man muss annehmen, dass das Niveau der politischen Bildung wirklich schon so gesunken ist,wenn sich erwachsene Menschen so verhalten.;NOT;['ungebeten1', 'rterschl', 'annehmen', 'niveau', 'politischen', 'bildung', 'wirklich', 'schon', 'gesunken', 'erwachsene', 'menschen', 'verhalten']
Ungebeten1 M_T_Franz Die “Kleine“ hat Glück, im Mittelalter wartete auf sowas der Scheiterhaufen....;NOT;['ungebeten1', 'm_t_franz', 'glück', 'mittelalter', 'wartete', 'sowas', 'scheiterhaufen']
Ungebeten1 Die müssten alle mal öffentlich an einen Lügendetektor! Das gäbe eine Gaudi! ??;NOT;['ungebeten1', 'müssten', 'mal', 'öffentlich', 'lügendetektor', 'gäbe', 'gaudi']
Ungebeten1 Ha, gestern habe ich gesehen, wie ein Baum CO2 aufgenommen hat!  Dabei hat der Baum sich leicht in Richtung Westen geneigt.  Echt krass, wie das aussieht! ;NOT;['ungebeten1', 'ha', 'gestern', 'gesehen', 'baum', 'co2', 'aufgenommen', 'dabei', 'baum', 'leicht', 'richtung', 'westen', 'geneigt', 'echt', 'krass', 'aussieht']
Ungebeten1 ??... wenn es nicht zum weinen wäre.;NOT;['ungebeten1', 'weinen', 'wäre']
Ungebeten1 Ofenschlampe Ehrendoktor? Sicher in USA...;NOT;['ungebeten1', 'ofenschlampe', 'ehrendoktor', 'sicher', 'usa']
Ungebeten1 Psycho-Gräte ist für die Strippenzieher nur deshalb so interessant, weil man über sie an die Hirne der grundverblödeten Teenies rankommt, und zusammen mit der momentanen Klimahysterie, fast jeden Betrag an  Fördergeldern für irgendwelche Unsin;NOT;['ungebeten1', 'psycho-gräte', 'strippenzieher', 'deshalb', 'interessant', 'hirne', 'grundverblödeten', 'teenies', 'rankommt', 'zusammen', 'momentanen', 'klimahysterie', 'fast', 'betrag', 'fördergeldern', 'irgendwelche', 'unsin']
BlondJedi Oemmes4 annewill Hat sie vielleicht im Dezember 2017? Nebenbei: whataboutism, Relativierung und Fremdenfeindlichkeit in einem Tweet, wo lernt man das?;NOT;['blondjedi', 'oemmes4', 'annewill', 'vielleicht', 'dezember', '2017', 'nebenbei', 'whataboutism', 'relativierung', 'fremdenfeindlichkeit', 'tweet', 'lernt']
BlondJedi annewill Anne will denkt oft nicht nach, die Doppelmoral in Person.Schlechter Journalismus wie bei allen Systementreuen Journalisten??;NOT;['blondjedi', 'annewill', 'anne', 'denkt', 'oft', 'doppelmoral', 'person.schlechter', 'journalismus', 'systementreuen', 'journalisten']
BlondJedi FritzFizz annewill Tja, selbst wenn Menschen mit der gleichen sexuellen Ausrichtung wie Frau Will Opfer schwerster Straftaten werden, aber so eine Meldung nicht in die eigene politische Ideologie passt, dann schweigt man aus angeblicher 'poli;NOT;['blondjedi', 'fritzfizz', 'annewill', 'tja', 'menschen', 'gleichen', 'sexuellen', 'ausrichtung', 'frau', 'opfer', 'schwerster', 'straftaten', 'meldung', 'eigene', 'politische', 'ideologie', 'passt', 'schweigt', 'angeblicher']
BlondJedi annewill Dann hätte sie ihren Job vermutlich nicht mehr lange, wegen der freien Meinungsäuserung (Die es nicht wirklich mehr gibt, besonders für Personen die im öffentlichen Leben stehen.;NOT;['blondjedi', 'annewill', 'hätte', 'job', 'vermutlich', 'mehr', 'lange', 'wegen', 'freien', 'meinungsäuserung', 'wirklich', 'mehr', 'gibt', 'besonders', 'personen', 'öffentlichen', 'leben', 'stehen']
BlondJedi annewill will selbst eine Dame ohne Nachommen ,weil ........??;NOT;['blondjedi', 'annewill', 'dame', 'nachommen']
BlondJedi annewill Wir wollen doch den Rassismus nicht weiter anheizen. Lieber etwas leisetreten.;NOT;['blondjedi', 'annewill', 'rassismus', 'anheizen', 'lieber', 'leisetreten']
BlondJedi annewill Vielleicht, weil es keine Rolle spielt?;NOT;['blondjedi', 'annewill', 'vielleicht', 'rolle', 'spielt']
BlondJedi annewill Es wird immer do weiter gehen;NOT;['blondjedi', 'annewill', 'immer', 'do', 'gehen']
BlondJedi annewill Anne Will ist eine journalistische Null, die jedes Mal über das Systemstöckchen springt, wenn sie auf Sendung geht. Kritisch, investigativ!? Nein, aber dafür manipulative, polarisierend ??;NOT;['blondjedi', 'annewill', 'anne', 'journalistische', 'null', 'mal', 'systemstöckchen', 'springt', 'sendung', 'geht', 'kritisch', 'investigativ', 'nein', 'dafür', 'manipulative', 'polarisierend']
BlondJedi Lebensformation annewill Hat sie wenigstens die AfD gelobt?;NOT;['blondjedi', 'lebensformation', 'annewill', 'wenigstens', 'afd', 'gelobt']
BlondJedi annewill Tja, steht halt nicht jede auf Schwarze, auch wenn die das aus fehlender Bodenhaftung denken..;NOT;['blondjedi', 'annewill', 'tja', 'steht', 'halt', 'schwarze', 'fehlender', 'bodenhaftung', 'denken']
BlondJedi FrReschke annewill Gibt es denn Weissafrikaner? Hihihi;NOT;['blondjedi', 'frreschke', 'annewill', 'gibt', 'weissafrikaner', 'hihihi']
BlondJedi annewill Wie krank und Hinterweltlerisch  Immer noch viele Menschen sein können, wir haben zugelassen, das uns der tot holt, wenn wir nicht jetzt reagieren und diese Migration nicht rückgängig machen.;NOT;['blondjedi', 'annewill', 'krank', 'hinterweltlerisch', 'immer', 'viele', 'menschen', 'zugelassen', 'tot', 'holt', 'reagieren', 'migration', 'rückgängig']
BlondJedi annewill Der Londoner Bus liegt natürlich näher.??;NOT;['blondjedi', 'annewill', 'londoner', 'bus', 'liegt', 'natürlich', 'näher.']
BlondJedi annewill Die Hierarchie der Opfer steht dem wohl einfach in Weg. ??;NOT;['blondjedi', 'annewill', 'hierarchie', 'opfer', 'steht', 'wohl', 'einfach']
BlondJedi annewill Oder 51jährige Frau in Hofgarten von mehreren Nafris vergewaltigt....;NOT;['blondjedi', 'annewill', '51jährige', 'frau', 'hofgarten', 'mehreren', 'nafris', 'vergewaltigt']
BlondJedi Wieka16 annewill Warum so umwegig? Ausland, 2017 ?Drei Rechte prügeln in ???? Homosexuellen zu Tode, ganz aktuell. Und gilt nicht mal als 'rechte Straftat', obwohl die gerade wieder mächtig zunehmen, läuft also.  ??????????    ;NOT;['blondjedi', 'wieka16', 'annewill', 'warum', 'umwegig', 'ausland', '2017', 'drei', 'rechte', 'prügeln', 'homosexuellen', 'tode', 'ganz', 'aktuell', 'gilt', 'mal', 'straftat', 'obwohl', 'gerade', 'mächtig', 'zunehmen', 'läuft']
BlondJedi annewill Armes Deutschland wir ordnen uns unseren Eroberer freiwillig unter;NOT;['blondjedi', 'annewill', 'armes', 'deutschland', 'ordnen', 'eroberer', 'freiwillig']
BlondJedi annewill Mal ehrlich - welche Frau will schon einen Schwarzafrikaner? Frau Anne Will bestimmt auch nicht!;HOF;['blondjedi', 'annewill', 'mal', 'ehrlich', 'frau', 'schon', 'schwarzafrikaner', 'frau', 'anne', 'bestimmt']
BlondJedi IN_ROL_0815 annewill Weil annewill genauso zu dieser Heuchler Szene gehört.;NOT;['blondjedi', 'in_rol_0815', 'annewill', 'annewill', 'genauso', 'heuchler', 'szene', 'gehört']
BlondJedi annewill GoldstückAlarm, also muslimischer Alltag in London...;NOT;['blondjedi', 'annewill', 'goldstückalarm', 'muslimischer', 'alltag', 'london']
BlondJedi annewill Hätten wir von vornerein das Thema anders behandelt wäre ja auch der bürgerliche Zuspruch bei unter 25% und das komplette Projekt gefährdet.. Heuchelei, mehr nicht von AnneWill;NOT;['blondjedi', 'annewill', 'hätten', 'vornerein', 'thema', 'behandelt', 'wäre', 'ja', 'bürgerliche', 'zuspruch', '25', 'komplette', 'projekt', 'gefährdet', 'heuchelei', 'mehr', 'annewill']
BlondJedi annewill Der Staatsfunk darf das doch nicht...;NOT;['blondjedi', 'annewill', 'staatsfunk', 'darf']
BlondJedi annewill Weil falscher Täter? ??;NOT;['blondjedi', 'annewill', 'falscher', 'täter']
BlondJedi Ey ich scheiße auf deinen ????  Ich glaube als linksgrüner bin ich zu cool für den heiligen Geist;NOT;['blondjedi', 'ey', 'scheiße', 'glaube', 'linksgrüner', 'cool', 'heiligen', 'geist']
BlondJedi Ich bin Baujahr 1959 .Wir musten als Kinder das KZ Buchenwald  besuchen . Es war ganz schlimm so etwas zu sehen . Und mich heute als Nazi darzustellen nur weil ich AFD Wähler bin nein Danke;NOT;['blondjedi', 'baujahr', '1959', 'musten', 'kinder', 'kz', 'buchenwald', 'besuchen', 'ganz', 'schlimm', 'sehen', 'heute', 'nazi', 'darzustellen', 'afd', 'wähler', 'nein', 'danke']
Sozialdemokraten haben die Themen von sogenannten Rechtspopulisten übernommen und können nun die Regierungsgeschäfte in.....?  übernehmen!Auch dies könnte die Deutsche SPD retten!Jedoch sind bei uns die jungen Menschen am Zug!  Stellen demnächst die Grünen den Bundeskanzler ?;NOT;['sozialdemokraten', 'themen', 'sogenannten', 'rechtspopulisten', 'übernommen', 'regierungsgeschäfte', 'übernehmen', 'deutsche', 'spd', 'retten', 'jedoch', 'jungen', 'menschen', 'zug', 'stellen', 'demnächst', 'grünen', 'bundeskanzler']
"Offenbach &gt;80% Kinder und Jugendliche sind nicht Deutscher Herkunft,deshalb sollten Migranten ohne Deutschen Pass,in Deutschland wählen dürfen!  ";NOT;['offenbach', 'gt', '80', 'kinder', 'jugendliche', 'deutscher', 'herkunft', 'deshalb', 'sollten', 'migranten', 'deutschen', 'pass', 'deutschland', 'wählen', 'dürfen']
Vielleicht lebst Du in eine Burg mit zugezogenen Rollos und kommst nie raus,ich wohne inzwischen auch in so einer Zone,indem der Kontakt mit den Nachbarn schwierig ist!  Wir benötigen hier auch keine Polizeistreife ! ;NOT;['vielleicht', 'lebst', 'burg', 'zugezogenen', 'rollos', 'kommst', 'nie', 'raus', 'wohne', 'inzwischen', 'zone', 'kontakt', 'nachbarn', 'schwierig', 'benötigen', 'polizeistreife']
